Percent_Stride,hip_flexion_r_4p0_Mean,hip_flexion_r_4p0_Std,hip_flexion_r_5p0_Mean,hip_flexion_r_5p0_Std,hip_flexion_r_6p0_Mean,hip_flexion_r_6p0_Std,hip_flexion_r_7p0_Mean,hip_flexion_r_7p0_Std,hip_flexion_r_7p5_Mean,hip_flexion_r_7p5_Std,hip_flexion_r_8p0_Mean,hip_flexion_r_8p0_Std,knee_angle_r_4p0_Mean,knee_angle_r_4p0_Std,knee_angle_r_5p0_Mean,knee_angle_r_5p0_Std,knee_angle_r_6p0_Mean,knee_angle_r_6p0_Std,knee_angle_r_7p0_Mean,knee_angle_r_7p0_Std,knee_angle_r_7p5_Mean,knee_angle_r_7p5_Std,knee_angle_r_8p0_Mean,knee_angle_r_8p0_Std,hip_flexion_l_4p0_Mean,hip_flexion_l_4p0_Std,hip_flexion_l_5p0_Mean,hip_flexion_l_5p0_Std,hip_flexion_l_6p0_Mean,hip_flexion_l_6p0_Std,hip_flexion_l_7p0_Mean,hip_flexion_l_7p0_Std,hip_flexion_l_7p5_Mean,hip_flexion_l_7p5_Std,hip_flexion_l_8p0_Mean,hip_flexion_l_8p0_Std,knee_angle_l_4p0_Mean,knee_angle_l_4p0_Std,knee_angle_l_5p0_Mean,knee_angle_l_5p0_Std,knee_angle_l_6p0_Mean,knee_angle_l_6p0_Std,knee_angle_l_7p0_Mean,knee_angle_l_7p0_Std,knee_angle_l_7p5_Mean,knee_angle_l_7p5_Std,knee_angle_l_8p0_Mean,knee_angle_l_8p0_Std,ankle_angle_r_4p0_Mean,ankle_angle_r_4p0_Std,ankle_angle_r_5p0_Mean,ankle_angle_r_5p0_Std,ankle_angle_r_6p0_Mean,ankle_angle_r_6p0_Std,ankle_angle_r_7p0_Mean,ankle_angle_r_7p0_Std,ankle_angle_r_7p5_Mean,ankle_angle_r_7p5_Std,ankle_angle_r_8p0_Mean,ankle_angle_r_8p0_Std,ankle_angle_l_4p0_Mean,ankle_angle_l_4p0_Std,ankle_angle_l_5p0_Mean,ankle_angle_l_5p0_Std,ankle_angle_l_6p0_Mean,ankle_angle_l_6p0_Std,ankle_angle_l_7p0_Mean,ankle_angle_l_7p0_Std,ankle_angle_l_7p5_Mean,ankle_angle_l_7p5_Std,ankle_angle_l_8p0_Mean,ankle_angle_l_8p0_Std
55,20.5434439809545,0.547477698288649,25.1130484500749,2.14836546649939,21.3459574885918,1.09071432446531,23.6994620658168,1.02810155265487,14.0342498253617,2.06747349491171,24.5848405495046,2.53997860414948,100.908435613942,3.33736827682534,114.99889050771,3.45420854172826,117.903392467751,1.8623141753042,127.461936324698,4.07086043724833,126.541758208449,2.87627415814854,146.581643133715,1.04531469667018,47.7041849867938,2.13137439271432,47.3255409959376,3.80020380002953,47.3005797744659,1.32958051811277,45.0864874407409,1.72752475554717,53.3277288284223,2.91720445644265,46.5030300198416,2.33031921821419,35.3174976944314,3.81619671983987,39.6468319588398,6.22205317763977,36.998305845662,3.39685541997361,37.5870312101317,4.95884843852165,42.1948270978191,7.36318120257672,43.8454369068517,3.25476755495219,-19.0481937407197,2.28736087177041,-10.4677739911388,3.16166501046497,-11.0318563739949,0.690233331500745,-7.34674265730369,1.0458498919449,-11.888680016272,4.52620868475364,-21.1618082707296,3.01777202877599,4.24177121587451,1.56968301023056,5.0453942753807,2.87245429303735,1.59013432384105,1.35526410665877,2.5592276327782,3.54738753955069,0.956675308164392,0.209577533440991,1.51125498545298,3.0585839685157
56,22.8407781709084,0.976218329478087,28.184367908686,2.31432642283249,24.4563196263548,1.10178100597065,27.1155729876885,1.29980557702486,17.0349143116464,1.91930641082534,28.32760896939,2.89656787946073,103.988535354736,3.13916521273256,117.684667947494,3.12656634330551,120.561611244923,1.86661528275813,129.766085618442,4.03670689583861,129.306568241372,2.87809334561079,147.160336179079,0.912898850778356,47.8913124029877,2.12883813278555,47.1937992058213,3.36281024325022,47.2233943476019,1.37831362179629,44.7136532151892,1.69419562916821,52.9436002296299,3.05888048520327,45.2027544811487,2.32311402702932,38.4583232628656,3.73927288897903,42.2979834486686,5.63867849769927,39.8382900956268,3.5409837831952,40.0452522831838,4.67945436383468,45.0187156932622,7.36720504879402,46.6838261569064,2.9106440146314,-17.6798661788736,2.31463743759215,-9.07830160330009,3.223025431322,-9.49916754544863,0.616617659727184,-5.43411248574593,1.10723036999135,-9.6962034225515,4.52631419859473,-19.6094439454479,2.93136115163358,5.61224434614501,1.84531125467516,6.99994234289784,3.17404568166718,3.62306272743348,1.14382385952209,4.55139732761389,3.53601976713484,2.75126107075771,0.247146321122164,5.30639609083347,2.83444361301257
57,25.4147707274418,1.42843951365464,31.3676544033793,2.38641611557018,27.8371545623747,1.07051146266057,30.8331835374377,1.55729161752622,20.4580222896052,1.78609264697988,32.2533939860781,3.22813397444396,106.778891106295,2.89226357529955,120.001700602151,2.70705799607174,122.933642297862,1.89401620288516,131.76433349785,3.9582954415261,131.785774856239,2.90237508314585,147.190038269162,0.783928625017667,48.089086219173,2.06651209541885,46.8375047802149,2.69900802328764,47.1233631549389,1.30975538657067,44.3465000896298,1.58742901708347,52.5708031260137,3.13782280756648,43.6826380273039,2.27035275386438,41.4304411239545,3.53550207095847,44.6564194430786,4.78950936295508,42.5275637372448,3.54259187689268,42.3565637040654,4.23238287458335,47.6574938730263,7.23506942405448,48.975675171696,2.52192529649667,-16.329639747973,2.28796661437955,-7.72664791734311,3.25512892947714,-7.99201472963413,0.55311328384833,-3.61163840927466,1.17063172456954,-7.55585948702675,4.47425785982381,-18.1236145427511,2.85006325692086,7.22602008890621,2.08182695165576,9.01919869771243,3.3349666348244,5.72997448202923,0.959522679006189,6.59636589878081,3.44180291605644,4.67284052412889,0.356777169314562,8.65877590110762,2.50270915621212
58,28.228558562061,1.79604123664704,34.6087485237024,2.34812451213818,31.4213258142184,0.980077871671165,34.7793281204517,1.77840246054526,24.2480910798395,1.69742103873281,36.3143329093411,3.50967540992661,109.234949708667,2.64334396351369,121.941738284324,2.26925180697121,124.983703010425,1.95658591686583,133.421618429443,3.83447394085878,133.94315150921,2.95002176299258,146.673269027884,0.686307692002694,48.1860540509674,1.90664740721306,46.2041034843065,1.93083019781619,46.9017391913087,1.1136670812089,43.8904194604741,1.41590767094826,52.117565574553,3.16114774482963,41.9030384838648,2.15877434898109,44.0838596759984,3.25082072432694,46.6580512647008,3.79457576750705,44.9600650480904,3.40737472815969,44.4233066424221,3.63889931084109,50.0138600822295,7.00266629303088,50.6482908667943,2.11159840501438,-15.0195851298808,2.22931497482404,-6.43883781077917,3.24749465627147,-6.53060736456602,0.508064118072693,-1.90081968939432,1.23519092929514,-5.50024922558157,4.37238630364974,-16.7234995803692,2.77538260938418,9.04237541157341,2.24699992434746,11.052736250934,3.37810730347096,7.86153867395212,0.820467757490429,8.64141587197152,3.2985355209674,6.65815662005021,0.499779098933962,11.4583251061741,2.09839403797115
59,31.1745288772846,2.0784510672336,37.8490715230473,2.2044818234393,35.1238607805861,0.821044473641581,38.8619566227001,1.94386541114449,28.3257491273786,1.67322957984754,40.4471595026182,3.71724776271007,111.349280084507,2.3596253717337,123.452436146625,1.89990075439871,126.678015795986,2.06722232786295,134.706127768167,3.66688569983663,135.744664589378,3.0182500775869,145.62110828635,0.659938694480612,48.0587771605205,1.68941179152668,45.2041132009036,1.33165779030224,46.4578398091255,0.813140787502445,43.2494495639794,1.2230034363086,51.4915711542538,3.14678748327022,39.8252741064426,1.97776817843901,46.3282858831781,2.8936478054192,48.1991412817238,2.77671200958628,47.0456519438049,3.15865326631191,46.1620321636186,2.93234934466331,52.0101532550041,6.70640214228689,51.6491429130986,1.71391243463406,-13.7660395973306,2.14397543883063,-5.24580152018393,3.19177918240785,-5.13535658850142,0.49419540728694,-0.319585458939997,1.29998433196368,-3.55912329029146,4.22629585124418,-15.4311318714746,2.70734568546397,10.9902286601502,2.35381587343345,13.0543280075275,3.31440000397743,9.97527565459221,0.7383227123498,10.6374242407951,3.1230245109633,8.6521109485473,0.649094276314056,13.6166394656924,1.67000030986306
60,34.1568101253942,2.25700969901349,41.0212960400012,1.98079965406063,38.852461365584,0.596444571423283,42.9776424024035,2.04049079123982,32.5955965815583,1.71835122847965,44.5784361763046,3.83260837760925,113.067552635798,2.02625985771844,124.53602922484,1.71985023515078,127.987693828018,2.23505358576608,135.591596712341,3.46017486018331,137.16154790075,3.10093421330787,144.052838385295,0.730753159831247,47.5758669059824,1.46936139687778,43.8027180903792,1.46256614901259,45.7016781459367,0.507716652727829,42.3343410890742,1.10295385352714,50.6077133005544,3.11787615371563,37.4166084663084,1.72236763506404,48.0626775936291,2.47237214558353,49.2508238021246,1.87156220639745,48.7153524200924,2.83316950078453,47.5062338554499,2.15415289804511,53.5883382995657,6.37862160056852,51.9467920239506,1.38517131860263,-12.5877616357463,2.02911419532136,-4.16978156128273,3.08131403826323,-3.82700638997925,0.527793169454953,1.11737786119052,1.36425278144824,-1.7587900562749,4.04367288351654,-14.2691855447194,2.64369277039313,13.0107316851834,2.38682954518713,14.9764033558704,3.17103189313673,12.0273171624668,0.707821714344151,12.5326104372604,2.91573808159502,10.5989192844439,0.781502063697319,15.0634066914835,1.30290576545838
61,37.0917817231487,2.35034994831766,44.0594822507735,1.67876480755687,42.5113310636861,0.323192676786511,47.0212280879902,2.06399492023389,36.9556906715251,1.82292035081835,48.6313667003975,3.84758707119785,114.367071946596,1.69933466694419,125.165116647024,1.85444508932635,128.868923497573,2.4445607243709,136.059142137214,3.22183782427438,138.172661928652,3.18987496160122,141.994709955241,0.883833638136826,46.6743792402394,1.35680160784228,41.9672335805046,2.25925633328074,44.541895088182,0.513990092303486,41.0701944564858,1.17036709990954,49.3947336974713,3.09411453535101,34.6556387823206,1.39619517779145,49.2608997424168,2.11021193786338,49.7804381536539,1.3346492554114,49.8984300720448,2.49541065440167,48.4071341496895,1.35217673448429,54.7080505416924,6.04456802409311,51.5310223045672,1.21381099996775,-11.4976133015609,1.90185193324331,-3.24272480022491,2.90280782948478,-2.6332724831614,0.613893433570557,2.39836237310728,1.42744544390362,-0.122029061139397,3.83329464594685,-13.2585764626119,2.58088805538479,15.0333352231498,2.34171289855681,16.7497887995987,2.96593422932108,13.9610948720174,0.712454257306657,14.268530850675,2.66782900771253,12.4358526365148,0.879418443265255,15.7443168589923,1.15472866612145
62,39.9097145941987,2.37199859139758,46.9313959222326,1.33805784684408,46.0150044974213,0.061103597952792,50.8961004149578,2.02007704130316,41.3069411808424,1.96852860592047,52.5330665117953,3.7657132401567,115.268014450636,1.34907572191952,125.367711372114,2.29964849718426,129.322832710268,2.71611489250193,136.098437355153,2.96155460114119,138.765823821831,3.27657354046457,139.478060009882,1.08508820801116,45.3589432344676,1.4278543208193,39.7302497856865,3.20253548739112,42.9486344163122,0.888087917759724,39.4032775619558,1.4370018630128,47.7998985490395,3.08407894135196,31.537354756285,1.01287061165982,49.9774147716418,1.77503294152304,49.8199279900775,1.54954102892317,50.5914866201342,2.15306344113008,48.8333269549438,0.608762415452191,55.3432785454629,5.72098257353111,50.4129154500753,1.27262897566843,-10.5009924358919,1.75584177472554,-2.46552357675947,2.69305395745525,-1.5726527149707,0.75762247190027,3.51451256144988,1.48897344963746,1.33200840892545,3.60427420943849,-12.415863831178,2.51604768960538,16.9793438302855,2.22227781641939,18.331051051509,2.75130330692199,15.7207538245182,0.717141899932716,15.7792565052493,2.36807526484345,14.0910639211662,0.933698828616616,15.6207269328583,1.35173513418739
63,42.558833711055,2.34893336342476,49.5993059634733,0.992453318594516,49.2976507202586,0.318628078061765,54.5230546029809,1.92317840518967,45.5608617528584,2.13635681312782,56.2210788487101,3.59988267290143,115.729260175903,0.998197790943118,125.141180405031,2.9273201948916,129.346370072413,3.04184309410849,135.708071723059,2.69013655033769,138.938014616007,3.35394609504165,136.537348671814,1.30732585293618,43.6116147596167,1.65435157191922,37.1063144271095,4.0907577958269,40.9116877527504,1.35200749891355,37.3057871987573,1.81078537003278,45.7913292646704,3.08319055109395,28.0767518548945,0.596773981197979,50.2027305582672,1.49221358004029,49.3733317814962,2.20570666529809,50.7972517269699,1.84147073383575,48.7696471345281,0.489504175590612,55.4787480219126,5.41593559679993,48.6252758076211,1.5231309925437,-9.61615702070094,1.58974328416436,-1.84857435713825,2.48841036998411,-0.663714995519042,0.947299526601171,4.46008906214789,1.54778742955073,2.58817368022203,3.36544254346694,-11.7512982244262,2.44704137983179,18.7590395198623,2.02707475693156,19.6563961083362,2.62241384808918,17.2426329639212,0.706570806514083,16.9927847918155,2.00661354563908,15.4851009701757,0.94380132967785,14.6709186384602,1.80055637699067
64,45.03031297783,2.31245831835411,52.0340960860118,0.675526058372739,52.3173238835377,0.630992479399461,57.8460739473479,1.79371001345581,49.644763646167,2.31369466966236,59.6475908567832,3.36783816343582,115.779181856813,0.678545631185236,124.486337886333,3.60997780369194,128.954560237171,3.39554920072258,134.895092066043,2.41847402202522,138.694621669081,3.41748778025509,133.208293285831,1.533856016176,41.498025733868,1.92217617194411,34.127097236967,4.83798708731933,38.4534680185096,1.79057424675888,34.7773099950296,2.20519060139745,43.3580969207938,3.07899188445124,24.3103233873211,0.208495319034272,49.9987025104973,1.30227426185365,48.4551893441869,2.91344081234364,50.5409543591109,1.60411113017474,48.2153190048102,1.11418466169192,55.1069590012497,5.12958519123446,46.2236967921562,1.86381010950669,-8.84029071059394,1.41797377113108,-1.39873969560592,2.3146313454305,0.0843831232216199,1.15889682889656,5.23334295590913,1.60229943890647,3.6360123681049,3.12489131362022,-11.2681277324575,2.37060233021747,20.3083287959364,1.7955302759265,20.6495921073256,2.69105590316304,18.4674280969259,0.701121279320589,17.8334408619086,1.57559302935435,16.534112246744,0.91636650664428,12.8929854052583,2.3610973799033
65,47.3367425404662,2.27593330679999,54.2365115207734,0.386199810627889,55.046905652263,0.922480898758162,60.8345222897108,1.65506992250192,53.5046563334458,2.49682565120738,62.7802774413264,3.08843192621088,115.449843414791,0.4162306322278,123.430380573659,4.34868513058804,128.161132153759,3.76526126459124,133.67386920457,2.15674224515186,138.048121345215,3.46574035619848,129.525924869677,1.75528565429919,39.0972817050768,2.17008945176078,30.8759607134813,5.42981194114631,35.6084122593593,2.16488280304175,31.8430626503057,2.56600641887842,40.5089366868048,3.05999228260082,20.295576260386,0.320674039987578,49.4211190246413,1.16792462785535,47.1131582704949,3.61410446256885,49.8463010540409,1.45942420449179,47.1819192315168,1.75909507522713,54.2264163100007,4.85601445316787,43.28828455357,2.21586170368147,-8.16621272674705,1.23480543027648,-1.10401141473158,2.18941497835638,0.666751119883892,1.37258237972081,5.83774686353551,1.65102022578068,4.47083232256436,2.88973635159268,-10.9626031753819,2.28157603790706,21.5649404491019,1.52994878975952,21.2219649813026,3.10781972892345,19.3282179058497,0.751207334138258,18.2247465611358,1.06886496902843,17.152851226089,0.865227333463118,10.3093091152323,2.95741976154563
66,49.4838141483312,2.24487135177221,56.2308477065424,0.174701090241555,57.4788298074427,1.18050046487093,63.4822766879442,1.53086161001234,57.1064720688723,2.6893911290878,65.6004499108145,2.77974751992117,114.728034566846,0.375411954534789,122.021896439682,5.09405850138891,126.985457328514,4.14146019633999,132.06446439258,1.91384271087379,137.016611247846,3.50023266454072,125.522638651895,1.96675810683502,36.4582815309051,2.34270229923348,27.4295803759069,5.83125611305011,32.4282094063307,2.4530068463398,28.5504073322523,2.86034394982309,37.2705317534425,3.02221837028924,16.1089697399732,0.677972773225413,48.4659819515484,1.09075768085418,45.4052476208221,4.23929119185607,48.7413356359325,1.40811867602776,45.6921878869224,2.34273186433036,52.8413597269877,4.5862266986718,39.925402522404,2.52769961808979,-7.59317951318165,1.04633701851362,-0.936120321213355,2.12275863412508,1.08655399613934,1.56960200708814,6.2829192337987,1.69345854796982,5.09511251043626,2.66592437389529,-10.8242584362881,2.17467575432644,22.4321048432149,1.26391108053327,21.3434143523928,3.87693632848666,19.7560808200515,0.92131041712771,18.0929447154933,0.482790106819593,17.2572443235281,0.815288797962678,6.97200062744351,3.54681546397276
67,51.4996045534825,2.19407638007051,58.0337404633509,0.169216522567774,59.6237643667657,1.3998848053253,65.8036082563978,1.44179799353202,60.4347295232728,2.89725479401584,68.1003328268972,2.45834075655312,113.66332398886,0.538891613624057,120.280168088698,5.83452770318001,125.450740143429,4.51756112402073,130.089561180061,1.69871257657523,135.621361655894,3.52651407861743,121.226616489831,2.16635003802297,33.6570361740496,2.41168739220961,23.8545937864882,6.02633681606804,28.9784124717676,2.64225301443925,24.9645659160752,3.06847088315872,33.6846719033032,2.97040024030235,11.8424079103598,0.989331716285066,47.1785035684493,1.03787967505067,43.3635118379635,4.75574784125896,47.2571855725332,1.42982639709481,43.7792766528281,2.84910552298504,50.9615065820385,4.30922898157594,36.2682540238959,2.76145523602684,-7.09887975149053,0.866431517962908,-0.874238106223499,2.10058094181521,1.35520999106459,1.7335338521385,6.58432249590463,1.73087155014876,5.51937162705884,2.45871921767522,-10.8368603297751,2.04656461298417,22.8816960244223,1.04258134363935,20.948934270265,4.92200803128416,19.6826724379252,1.23975353875762,17.3691822820022,0.18463944062566,16.765159194594,0.807482484996469,2.96810030585763,4.09599467287279
68,53.4076996495002,2.12769490093972,59.6686662612996,0.312802973540551,61.5069906441253,1.58277127928672,67.8301002125479,1.40284103016553,63.4902810649506,3.12203587719863,70.2805776311284,2.13927623660519,112.276922910725,0.78981101710692,118.225248707402,6.5662976308669,123.582111279884,4.88994908274978,127.774063320818,1.51791263081331,133.886420646985,3.55192785930911,116.660842474664,2.35434137956012,30.758409695663,2.38656020873287,20.2236691174463,6.0132717034972,25.3344328791495,2.72748054888095,21.1669127517265,3.1788237453326,29.8066469199947,2.91391259900945,7.59833286365869,1.22884090287214,45.5810984827626,0.994949778600249,41.0272882236087,5.13350986179884,45.4284365826108,1.49295038303333,41.490380887878,3.26790292765051,48.6064213250286,4.01788253237388,32.4751756811695,2.88684722619742,-6.66757933497991,0.695677084069177,-0.893039315200261,2.09927175069241,1.49195204497445,1.85188937076746,6.76314363790026,1.76436222513152,5.76405564843304,2.27085227740601,-10.9803927127798,1.89663313063938,22.8668756345329,0.894060776398857,19.9782412173272,6.14009194919097,19.043846587697,1.69480610813498,15.9967688970035,0.924954859045886,15.6025673487586,0.893844215267385,-1.57707222874314,4.57276109201634
69,55.2109035586788,2.038076765468,61.1632994107102,0.477908660509638,63.1633573688354,1.73808225712464,69.6066003006872,1.42013519194855,66.2884853318071,3.35854895835819,72.1478992742754,1.83719711608151,110.570624167037,1.05899287782547,115.869766766882,7.31228985539018,121.404868648449,5.25774878945176,125.146313688616,1.37006727696899,131.839313793507,3.582321107937,111.842681188635,2.53284232266771,27.8049971094075,2.27301550409493,16.634796916871,5.77789456645978,21.5772087913887,2.7105299629637,17.2510395382012,3.18710559306478,25.7042785148249,2.86068100258684,3.48363047624728,1.38979660584862,43.6793836556754,0.9441498783918,38.4587328398356,5.33938244240448,43.2944185576007,1.56818368268367,38.8914315120987,3.58642300544578,45.8137573442369,3.71794852280815,28.7249468122111,2.88055689586823,-6.28210428154921,0.542381705291478,-0.960248830653747,2.08923967878847,1.5227605738553,1.91785877562367,6.84557496702375,1.7926954066012,5.8602111998712,2.1008954493821,-11.2340750095885,1.72717263450134,22.328323502363,0.849326171932067,18.3655486226298,7.47875240996916,17.783975255404,2.26270262336251,13.9455493773002,1.72162012074138,13.7180137134441,1.09176407455267,-6.50036949018997,4.94511330830142
70,56.9114791300838,1.92407160839365,62.5467502145672,0.662210279249574,64.6286345328687,1.88234581513714,71.1794136023589,1.49054761301448,68.8512717945269,3.59564634622965,73.7125150758764,1.56775384724648,108.580103085682,1.32024648537329,113.251076728058,8.05763184513795,118.936168727363,5.63420548115189,122.231116080952,1.25531399816786,129.50480060332,3.62785615019354,106.783969836658,2.70539736318291,24.8315048581681,2.0999259469785,13.1436573779917,5.35587325109912,17.7931626355588,2.59273545295055,13.3156188572696,3.09674624435852,21.4528746885719,2.8127419219485,-0.39725325897168,1.47498743137025,41.5187014430265,0.874579150627709,35.725652621371,5.34337092361163,40.8976292114721,1.63584090947448,36.0636023994197,3.79098107204061,42.636180144789,3.41477676692654,25.2088360308283,2.72806057799058,-5.91965307111018,0.418614081229771,-1.04823012500907,2.06736486508897,1.47873915311447,1.93114234525714,6.85842923505046,1.8148129709058,5.84426800177938,1.94891689222443,-11.5798777280787,1.54339898449238,21.2802205988127,0.879633783417605,16.1384027499767,8.78468677292702,15.8416672394276,2.94651198705342,11.2070571083648,2.5474848444514,11.0788705595645,1.37564548707304,-11.6070928795727,5.1847106118198
71,58.4964094272407,1.80709364182445,63.8342859373726,0.87435588751618,65.9373529713658,2.02228888916227,72.5926782956432,1.60408327679089,71.2044534699273,3.81879511735047,74.9855081099765,1.34754977607221,106.307069617183,1.58714311003901,110.387198069658,8.81351060492276,116.18977296019,6.00081263134412,119.051429346395,1.1723048816212,126.905776769765,3.69873327340852,101.491617575457,2.87641293173333,21.8677245165758,1.89948448813764,9.80729110210831,4.76550843464492,14.0684693305152,2.39063917596541,9.46181247719499,2.9170896714696,17.1362155874933,2.76387676069482,-3.94944590471404,1.49429444273036,39.1265243632219,0.801047766255683,32.8980443476346,5.13349526327944,38.2896176067092,1.67734741601015,33.1066014816256,3.86502422642004,39.1489939822285,3.11559220472103,22.1193645855379,2.42635374355754,-5.56250199338599,0.340466508131889,-1.13354190777433,2.04008262467174,1.39272592103894,1.89479909786226,6.82746926005534,1.82912923939978,5.75655147504091,1.81634100451214,-12.0050884244666,1.35296581111022,19.6958041473952,1.00892130798347,13.3146627263096,9.96606994055296,13.1738223797756,3.66023302577368,7.80530227430364,3.36390351459832,7.6837879431685,1.70640194513702,-16.6846686148522,5.27323058686655
72,59.9418491766656,1.68075915678898,65.0292019439753,1.11575620176845,67.1345069052797,2.16966912143091,73.8839368518296,1.74650663617076,73.374105690183,4.01369051612538,75.9763332344379,1.19025099731722,103.755248048324,1.86149587252601,107.281582635127,9.579826255083,113.201668159502,6.37083918505009,115.62796102955,1.1188980063009,124.062593335467,3.80351043531885,95.9687481671095,3.05040705456929,18.9310401436168,1.70014484545402,6.67999719442309,4.03400473019146,10.482738707187,2.12566230556196,5.7889944768042,2.66332608695827,12.845438128297,2.7010672705408,-7.09477699552526,1.46231874815578,36.5390836717269,0.712359865506589,30.0471712792354,4.70426323146817,35.5564495251667,1.69113676098047,30.1373074869568,3.79119771614243,35.453042461355,2.82569332882969,19.6358473608955,1.98693684368061,-5.196337819719,0.329638404480689,-1.19933575337803,2.01858043745134,1.30219836213501,1.82544933011508,6.77498375726058,1.83480164368858,5.63837058752968,1.70744179327542,-12.5026922313171,1.165151797702,17.5643130209602,1.16304228876138,9.90984732932378,10.9004159751057,9.83474124842229,4.37761996068936,3.80232793654849,4.12040266655397,3.57068711985367,2.04631181999013,-21.5241472845732,5.20997716484611
73,61.2356447021153,1.54796905942495,66.1253521103774,1.38706443770871,68.2463901527811,2.32477815369522,75.0814509737515,1.90149137142201,75.383518958573,4.16903367306031,76.6906169139072,1.09889258140613,100.947995694992,2.13393771721184,103.939969165919,10.3851101882729,109.986807268972,6.74735965896329,111.979073400244,1.09280923496177,120.99270347149,3.94764893985197,90.2164909801853,3.2311479631046,16.034482079158,1.52622801740812,3.82238248115281,3.15296140047595,7.10758438223532,1.8157091990413,2.39061271021823,2.35863886322111,8.67673980102173,2.60798146095486,-9.77815635674424,1.39448715746199,33.8129900643288,0.626990061446642,27.2891246196536,4.03762667941871,32.7792274254045,1.68222482893695,27.2859291175287,3.5554956282174,31.6747780665626,2.54507840061488,17.9089626236904,1.43643379309137,-4.81574963791453,0.38471737837181,-1.2378329366019,2.02180202222624,1.23479690009057,1.73651896218033,6.7177135297553,1.83305643492851,5.5288249283855,1.62919431262859,-13.0697975528693,0.990303128472466,14.9261842086427,1.3184927394492,6.03370585882298,11.4958727433266,5.87400796246246,5.04919390583335,-0.698331281585204,4.75748372136133,-1.17664649673026,2.36075169148651,-25.9463751390104,5.01690767454033
74,62.344358713787,1.42176059665391,67.1201617304053,1.67948657126925,69.2927530446232,2.48331414833378,76.2028958650789,2.05194265984961,77.2511094507063,4.27776465121345,77.1287031637039,1.06173413935082,97.8739641769447,2.40750112080473,100.379131268868,11.2014245301223,106.557429715619,7.13253948492465,108.120968398582,1.09218408236603,117.710502717608,4.13276612721487,84.2365450637301,3.42067176753217,13.1948036167685,1.38957029492513,1.24879314557764,2.22826622094397,4.00957655334673,1.4811040473611,-0.649910771107426,2.04036079352701,4.72821616355217,2.46876683829929,-11.9711565651346,1.30299114478125,30.9949647599075,0.565880803371225,24.6951236187001,3.23601157781319,30.0509155316885,1.66786518189751,24.6898790533421,3.15325237770121,27.9632737132924,2.2673888078303,17.0496434828352,0.811242911371982,-4.42032761699132,0.483845995921524,-1.25080431529208,2.07664027364893,1.2117637579939,1.6412713118196,6.66530370322611,1.82801759904759,5.46136627369396,1.58803272005011,-13.7049967998881,0.839510103936743,11.7668116373266,1.52467005532988,1.79313613735474,11.6304731630439,1.38172464053857,5.62151447454748,-5.5519194113437,5.21263204648197,-6.42485697594692,2.6180350549243,-29.8248753201453,4.73580141307795
75,63.2531079969691,1.27183064976685,68.0012935655071,1.99250655446935,70.2868358180316,2.63980160711974,77.2549507564804,2.18084087408567,78.9891376326098,4.33668936121184,77.2853704704719,1.05918305009259,94.5414593806793,2.6892885392618,96.6009377928811,12.0194634032,102.923632199905,7.52720876633572,104.068167630331,1.11592485544712,114.227339639322,4.35670914036244,78.0346227000091,3.61809908395645,10.4318617222865,1.28486873467295,-1.00522227042753,1.44009091121162,1.24952669962302,1.15107951288974,-3.26323781610759,1.76885421443611,1.09601765081337,2.27143959526262,-13.6724567237954,1.19692226661468,28.1495905584541,0.538313081782035,22.3627097134068,2.53917351272412,27.474521800709,1.67976820785036,22.4859038995015,2.59778528354286,24.4843583435638,1.98294238752296,17.1238796151783,0.160401897531078,-4.01837255558096,0.605046760317982,-1.244060634511,2.20683327197745,1.24666128994309,1.5518725160098,6.61963790125269,1.82668852064372,5.46093809469422,1.58437654819898,-14.4050351175506,0.723697012178452,8.12206349249112,1.70821988415164,-2.69054281761879,11.2369780299555,-3.51050095161066,6.04145059287624,-10.5782795111983,5.42919416586715,-11.9920371143442,2.79013152715854,-33.0983392392339,4.41771416936926
76,63.9609697133692,1.11398751223046,68.7580885781525,2.34109841823415,71.2347852559057,2.79044662149896,78.2334293069976,2.272527349253,80.6026258937973,4.3451669342292,77.1422299562215,1.08199772874577,90.9650765274913,2.96164479430736,92.6057299744334,12.830354270058,99.0940865220934,7.93050558638297,99.8343046090382,1.16351498426651,110.551745117924,4.61419682634638,71.6193637640771,3.81683009303561,7.76550173432683,1.20457517632951,-2.89799485926248,1.2343694532585,-1.11938167794658,0.88026702944008,-5.39796285957775,1.62577489004712,-2.13054862614089,2.01049792221915,-14.8942705969638,1.07640646126299,25.3418030491726,0.553449854694224,20.4042619767247,2.44655973547185,25.1598518521112,1.76073660738156,20.8011708727827,1.94043385805849,21.4118647836586,1.68730093966505,18.1772240722385,0.527155202242411,-3.61960719605273,0.736705420399649,-1.22904779382775,2.42519338445945,1.34484098286017,1.4791119046005,6.57529528419162,1.8380003458971,5.54230108862277,1.60919009808774,-15.1623340121993,0.650820908951509,4.05492034539985,1.87334829918097,-7.26874637865819,10.3046179169545,-8.63264900273132,6.26198171119854,-15.5740987871525,5.36698975083412,-17.6553851590597,2.85461393292617,-35.7550111583203,4.12246752926574
